season,teamId,team,conference,trackedShots,assistedPct,dunks_made,dunks_attempted,dunks_pct,dunks_assistedPct,dunks_assisted,layups_made,layups_attempted,layups_pct,layups_assistedPct,layups_assisted,tipIns_made,tipIns_attempted,tipIns_pct,twoPointJumpers_made,twoPointJumpers_attempted,twoPointJumpers_pct,twoPointJumpers_assistedPct,twoPointJumpers_assisted,threePointJumpers_made,threePointJumpers_attempted,threePointJumpers_pct,threePointJumpers_assistedPct,threePointJumpers_assisted,attemptsBreakdown_threePointJumpers,attemptsBreakdown_twoPointJumpers,attemptsBreakdown_tipIns,attemptsBreakdown_layups,attemptsBreakdown_dunks,athleteId,athleteName
2025,2,Air Force,Mountain West,145,33.1,6,8,75.0,83.3,5,52,87,59.8,71.2,37,2,4,50.0,16,41,39.0,25.0,4,2,5,40.0,100.0,2,3.4,28.3,2.8,60.0,5.5,6821,Caleb Walker
2025,2,Air Force,Mountain West,54,16.7,1,1,100.0,0.0,0,1,4,25.0,0.0,0,0,0,0.0,1,8,12.5,100.0,1,10,41,24.4,80.0,8,75.9,14.8,0.0,7.4,1.9,6822,Beau Becker
2025,2,Air Force,Mountain West,151,17.9,12,18,66.7,58.3,7,35,76,46.1,20.0,7,0,0,0.0,8,24,33.3,25.0,2,12,33,36.4,91.7,11,21.9,15.9,0.0,50.3,11.9,6823,Kyle Marshall
2025,2,Air Force,Mountain West,42,26.2,0,0,0.0,0.0,0,8,9,88.9,37.5,3,0,0,0.0,0,0,0.0,0.0,0,8,33,24.2,100.0,8,78.6,0.0,0.0,21.4,0.0,6824,Sam Duskin
2025,2,Air Force,Mountain West,7,0.0,0,0,0.0,0.0,0,0,2,0.0,0.0,0,0,2,0.0,0,0,0.0,0.0,0,0,3,0.0,0.0,0,42.9,0.0,28.6,28.6,0.0,6828,Josh Gatete
2025,2,Air Force,Mountain West,8,0.0,0,0,0.0,0.0,0,2,5,40.0,0.0,0,0,0,0.0,0,1,0.0,0.0,0,0,2,0.0,0.0,0,25.0,12.5,0.0,62.5,0.0,6831,A.J. Patterson
2025,2,Air Force,Mountain West,17,11.8,0,0,0.0,0.0,0,7,12,58.3,14.3,1,0,0,0.0,0,1,0.0,0.0,0,1,4,25.0,100.0,1,23.5,5.9,0.0,70.6,0.0,6835,Chase Beasley
2025,2,Air Force,Mountain West,82,30.5,0,0,0.0,0.0,0,6,10,60.0,50.0,3,1,1,100.0,10,18,55.6,30.0,3,20,53,37.7,95.0,19,64.6,22.0,1.2,12.2,0.0,8967,Will Cooper
2025,2,Air Force,Mountain West,26,23.1,0,0,0.0,0.0,0,3,3,100.0,100.0,3,0,0,0.0,4,10,40.0,0.0,0,3,13,23.1,100.0,3,50.0,38.5,0.0,11.5,0.0,8971,Yoda Oke
2025,3,Akron,MAC,173,45.7,14,15,93.3,92.9,13,60,88,68.2,71.7,43,0,0,0.0,7,12,58.3,57.1,4,20,58,34.5,95.0,19,33.5,6.9,0.0,50.9,8.7,4959,Amani Lyles
2025,3,Akron,MAC,37,27.0,1,1,100.0,100.0,1,1,6,16.7,100.0,1,0,0,0.0,0,4,0.0,0.0,0,8,26,30.8,100.0,8,70.3,10.8,0.0,16.2,2.7,4960,Josiah Harris
2025,3,Akron,MAC,139,47.5,22,25,88.0,86.4,19,51,90,56.7,80.4,41,2,4,50.0,8,20,40.0,75.0,6,0,0,0.0,0.0,0,0.0,14.4,2.9,64.7,18.0,4961,James Okonkwo
2025,3,Akron,MAC,192,22.4,0,0,0.0,0.0,0,24,49,49.0,29.2,7,1,1,100.0,19,34,55.9,26.3,5,42,108,38.9,73.8,31,56.3,17.7,0.5,25.5,0.0,4962,Sharron Young
2025,3,Akron,MAC,364,16.8,2,2,100.0,0.0,0,54,98,55.1,25.9,14,0,0,0.0,59,123,48.0,8.5,5,56,141,39.7,75.0,42,38.7,33.8,0.0,26.9,0.5,4963,Tavari Johnson
2025,3,Akron,MAC,231,22.9,2,2,100.0,100.0,2,38,63,60.3,36.8,14,0,0,0.0,17,42,40.5,23.5,4,48,124,38.7,68.8,33,53.7,18.2,0.0,27.3,0.9,4964,Shammah Scott
2025,3,Akron,MAC,177,35.6,1,1,100.0,100.0,1,8,9,88.9,37.5,3,0,0,0.0,3,4,75.0,33.3,1,65,163,39.9,89.2,58,92.1,2.3,0.0,5.1,0.6,4965,Bowen Hardman
2025,3,Akron,MAC,369,18.7,20,27,74.1,60.0,12,65,119,54.6,36.9,24,0,1,0.0,43,103,41.7,11.6,5,36,119,30.3,77.8,28,32.2,27.9,0.3,32.2,7.3,4966,Nate Johnson
2025,3,Akron,MAC,243,25.5,2,2,100.0,50.0,1,62,108,57.4,40.3,25,3,4,75.0,24,44,54.5,25.0,6,31,85,36.5,96.8,30,35.0,18.1,1.6,44.4,0.8,4967,Isaiah Gray
2025,3,Akron,MAC,185,29.2,0,0,0.0,0.0,0,4,8,50.0,75.0,3,2,2,100.0,13,18,72.2,23.1,3,55,157,35.0,87.3,48,84.9,9.7,1.1,4.3,0.0,4968,Seth Wilson
2025,3,Akron,MAC,42,54.8,6,7,85.7,100.0,6,20,30,66.7,85.0,17,1,1,100.0,2,4,50.0,0.0,0,0,0,0.0,0.0,0,0.0,9.5,2.4,71.4,16.7,4972,Marvin Musiime-Kamali
2025,3,Akron,MAC,23,30.4,0,0,0.0,0.0,0,2,2,100.0,100.0,2,0,0,0.0,0,0,0.0,0.0,0,5,21,23.8,100.0,5,91.3,0.0,0.0,8.7,0.0,4974,Evan Wilson
2025,4,Alabama A&M,SWAC,211,27.0,17,19,89.5,82.4,14,66,132,50.0,56.1,37,1,4,25.0,20,52,38.5,30.0,6,0,4,0.0,0.0,0,1.9,24.6,1.9,62.6,9.0,8635,Chad Moodie
2025,4,Alabama A&M,SWAC,99,22.2,8,8,100.0,50.0,4,7,19,36.8,85.7,6,3,7,42.9,16,32,50.0,37.5,6,10,33,30.3,60.0,6,33.3,32.3,7.1,19.2,8.1,8636,Saliou Seye
2025,4,Alabama A&M,SWAC,83,26.5,0,0,0.0,0.0,0,13,25,52.0,46.2,6,1,2,50.0,9,24,37.5,33.3,3,14,32,43.8,92.9,13,38.6,28.9,2.4,30.1,0.0,8637,Dylan Mclean
2025,4,Alabama A&M,SWAC,165,23.6,0,0,0.0,0.0,0,15,34,44.1,40.0,6,2,4,50.0,7,22,31.8,0.0,0,35,105,33.3,94.3,33,63.6,13.3,2.4,20.6,0.0,8638,Lorenzo Downey
2025,4,Alabama A&M,SWAC,176,11.4,0,0,0.0,0.0,0,14,26,53.8,14.3,2,0,0,0.0,17,59,28.8,5.9,1,26,91,28.6,65.4,17,51.7,33.5,0.0,14.8,0.0,8639,Darius Ford
2025,4,Alabama A&M,SWAC,26,34.6,1,1,100.0,0.0,0,2,3,66.7,50.0,1,0,0,0.0,11,21,52.4,72.7,8,0,1,0.0,0.0,0,3.8,80.8,0.0,11.5,3.8,8640,Bol Kuir
2025,4,Alabama A&M,SWAC,56,17.9,0,0,0.0,0.0,0,14,25,56.0,50.0,7,1,1,100.0,6,21,28.6,0.0,0,3,9,33.3,100.0,3,16.1,37.5,1.8,44.6,0.0,8641,Angok Anyang
2025,4,Alabama A&M,SWAC,54,27.8,2,2,100.0,50.0,1,16,27,59.3,68.8,11,1,2,50.0,11,23,47.8,27.3,3,0,0,0.0,0.0,0,0.0,42.6,3.7,50.0,3.7,8642,Clance Crosby
2025,4,Alabama A&M,SWAC,55,21.8,0,1,0.0,0.0,0,6,11,54.5,66.7,4,0,0,0.0,3,8,37.5,0.0,0,9,35,25.7,88.9,8,63.6,14.5,0.0,20.0,1.8,8643,Warren Yeh
2025,4,Alabama A&M,SWAC,71,18.3,0,0,0.0,0.0,0,1,2,50.0,0.0,0,0,0,0.0,1,6,16.7,0.0,0,18,63,28.6,72.2,13,88.7,8.5,0.0,2.8,0.0,8644,Jaylen Colon
2025,4,Alabama A&M,SWAC,51,9.8,0,1,0.0,0.0,0,6,17,35.3,33.3,2,1,2,50.0,3,11,27.3,0.0,0,3,20,15.0,100.0,3,39.2,21.6,3.9,33.3,2.0,8645,Aaron Smith
2025,4,Alabama A&M,SWAC,259,23.6,6,8,75.0,66.7,4,46,90,51.1,37.0,17,2,3,66.7,21,47,44.7,23.8,5,47,111,42.3,74.5,35,42.9,18.1,1.2,34.7,3.1,8646,AC Bryant
2025,4,Alabama A&M,SWAC,114,11.4,0,0,0.0,0.0,0,16,38,42.1,25.0,4,0,0,0.0,15,43,34.9,13.3,2,8,33,24.2,87.5,7,28.9,37.7,0.0,33.3,0.0,8647,Bilal Abdur-Rahman
2025,4,Alabama A&M,SWAC,34,20.6,0,0,0.0,0.0,0,6,10,60.0,50.0,3,0,0,0.0,8,12,66.7,25.0,2,2,12,16.7,100.0,2,35.3,35.3,0.0,29.4,0.0,8648,EJay Greer
2025,4,Alabama A&M,SWAC,16,18.8,0,0,0.0,0.0,0,4,9,44.4,50.0,2,0,0,0.0,2,4,50.0,0.0,0,1,3,33.3,100.0,1,18.8,25.0,0.0,56.3,0.0,8649,Eric Lee
2025,4,Alabama A&M,SWAC,113,32.7,0,0,0.0,0.0,0,2,5,40.0,50.0,1,0,0,0.0,0,9,0.0,0.0,0,37,99,37.4,97.3,36,87.6,8.0,0.0,4.4,0.0,8650,London Riley
2025,4,Alabama A&M,SWAC,4,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,1,0.0,0,2,0.0,0.0,0,0,0,0.0,0.0,0,0.0,50.0,25.0,25.0,0.0,8651,Ademola Oladipo
2025,4,Alabama A&M,SWAC,14,28.6,0,0,0.0,0.0,0,1,3,33.3,100.0,1,0,0,0.0,0,3,0.0,0.0,0,3,8,37.5,100.0,3,57.1,21.4,0.0,21.4,0.0,8652,Austin Harvell
2025,4,Alabama A&M,SWAC,92,14.1,0,0,0.0,0.0,0,4,17,23.5,50.0,2,0,0,0.0,6,23,26.1,0.0,0,11,52,21.2,100.0,11,56.5,25.0,0.0,18.5,0.0,8654,Quincy McGriff
2025,4,Alabama A&M,SWAC,1,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,1,0.0,0.0,0,0,0,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,8655,Joshua Hughley
2025,5,Alabama,SEC,111,23.4,9,11,81.8,88.9,8,22,41,53.7,22.7,5,0,1,0.0,9,20,45.0,33.3,3,10,38,26.3,100.0,10,34.2,18.0,0.9,36.9,9.9,82,Derrion Reid
2025,5,Alabama,SEC,155,29.0,8,9,88.9,87.5,7,20,34,58.8,35.0,7,0,1,0.0,7,10,70.0,0.0,0,31,101,30.7,100.0,31,65.2,6.5,0.6,21.9,5.8,83,Jarin Stevenson
2025,5,Alabama,SEC,154,60.4,73,85,85.9,98.6,72,24,46,52.2,70.8,17,6,8,75.0,10,14,71.4,40.0,4,0,1,0.0,0.0,0,0.6,9.1,5.2,29.9,55.2,84,Clifford Omoruyi
2025,5,Alabama,SEC,314,15.6,5,5,100.0,0.0,0,72,126,57.1,19.4,14,2,3,66.7,24,56,42.9,4.2,1,39,124,31.5,87.2,34,39.5,17.8,1.0,40.1,1.6,85,Labaron Philon
2025,5,Alabama,SEC,496,15.1,0,0,0.0,0.0,0,83,167,49.7,1.2,1,1,1,100.0,26,67,38.8,3.8,1,90,261,34.5,81.1,73,52.6,13.5,0.2,33.7,0.0,86,Mark Sears
2025,5,Alabama,SEC,2,50.0,1,1,100.0,100.0,1,0,1,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,50.0,50.0,87,Max Scharnowski
2025,5,Alabama,SEC,162,27.8,15,16,93.8,73.3,11,50,91,54.9,44.0,22,2,2,100.0,21,27,77.8,4.8,1,12,26,46.2,91.7,11,16.0,16.7,1.2,56.2,9.9,88,Mouhamed Dioubate
2025,5,Alabama,SEC,88,40.9,8,8,100.0,100.0,8,12,17,70.6,100.0,12,5,6,83.3,6,15,40.0,33.3,2,14,42,33.3,100.0,14,47.7,17.0,6.8,19.3,9.1,89,Aiden Sherrell
2025,5,Alabama,SEC,295,29.8,35,39,89.7,82.9,29,68,109,62.4,41.2,28,2,5,40.0,25,49,51.0,32.0,8,24,93,25.8,95.8,23,31.5,16.6,1.7,36.9,13.2,90,Grant Nelson
2025,5,Alabama,SEC,56,41.1,0,0,0.0,0.0,0,4,4,100.0,75.0,3,0,0,0.0,5,7,71.4,40.0,2,19,45,42.2,94.7,18,80.4,12.5,0.0,7.1,0.0,91,Latrell Wrightsell Jr.
2025,5,Alabama,SEC,312,23.1,0,0,0.0,0.0,0,33,62,53.2,9.1,3,0,0,0.0,25,39,64.1,12.0,3,87,211,41.2,75.9,66,67.6,12.5,0.0,19.9,0.0,92,Aden Holloway
2025,5,Alabama,SEC,12,50.0,0,0,0.0,0.0,0,1,1,100.0,100.0,1,0,0,0.0,1,1,100.0,0.0,0,5,10,50.0,100.0,5,83.3,8.3,0.0,8.3,0.0,94,Houston Mallette
2025,5,Alabama,SEC,215,31.2,0,0,0.0,0.0,0,23,38,60.5,26.1,6,0,1,0.0,14,24,58.3,35.7,5,59,152,38.8,94.9,56,70.7,11.2,0.5,17.7,0.0,95,Chris Youngblood
2025,6,Alabama State,SWAC,53,26.4,6,10,60.0,100.0,6,8,15,53.3,87.5,7,2,4,50.0,11,24,45.8,9.1,1,0,0,0.0,0.0,0,0.0,45.3,7.5,28.3,18.9,7336,Ubong Okon
2025,6,Alabama State,SWAC,157,20.4,3,3,100.0,33.3,1,17,37,45.9,47.1,8,3,3,100.0,10,20,50.0,30.0,3,24,94,25.5,83.3,20,59.9,12.7,1.9,23.6,1.9,7337,Micah Octave
2025,6,Alabama State,SWAC,431,13.7,1,1,100.0,100.0,1,73,136,53.7,11.0,8,1,1,100.0,34,105,32.4,5.9,2,71,188,37.8,67.6,48,43.6,24.4,0.2,31.6,0.2,7338,CJ Hines
2025,6,Alabama State,SWAC,330,16.1,4,5,80.0,50.0,2,67,115,58.3,35.8,24,1,5,20.0,47,133,35.3,14.9,7,21,72,29.2,95.2,20,21.8,40.3,1.5,34.8,1.5,7339,TJ Madlock
2025,6,Alabama State,SWAC,466,10.9,1,3,33.3,0.0,0,100,210,47.6,13.0,13,0,0,0.0,47,126,37.3,19.1,9,39,127,30.7,74.4,29,27.3,27.0,0.0,45.1,0.6,7340,Amarr Knox
2025,6,Alabama State,SWAC,179,27.9,13,16,81.3,76.9,10,17,32,53.1,52.9,9,4,6,66.7,19,49,38.8,52.6,10,21,76,27.6,100.0,21,42.5,27.4,3.4,17.9,8.9,7341,Jasteven Walker
2025,6,Alabama State,SWAC,144,27.8,11,13,84.6,45.5,5,11,21,52.4,54.5,6,3,7,42.9,5,15,33.3,60.0,3,28,88,31.8,92.9,26,61.1,10.4,4.9,14.6,9.0,7342,D'Ante Bass
2025,6,Alabama State,SWAC,12,8.3,0,0,0.0,0.0,0,2,8,25.0,50.0,1,0,0,0.0,1,4,25.0,0.0,0,0,0,0.0,0.0,0,0.0,33.3,0.0,66.7,0.0,7343,Mario Andrews
2025,6,Alabama State,SWAC,54,25.9,1,1,100.0,100.0,1,4,11,36.4,75.0,3,0,0,0.0,7,9,77.8,14.3,1,10,33,30.3,90.0,9,61.1,16.7,0.0,20.4,1.9,7344,Jalen Keago
2025,6,Alabama State,SWAC,222,22.1,3,4,75.0,33.3,1,19,39,48.7,21.1,4,0,0,0.0,5,24,20.8,0.0,0,51,155,32.9,86.3,44,69.8,10.8,0.0,17.6,1.8,7345,Micah Simpson
2025,6,Alabama State,SWAC,127,33.1,1,1,100.0,100.0,1,2,5,40.0,0.0,0,0,0,0.0,3,7,42.9,33.3,1,43,114,37.7,93.0,40,89.8,5.5,0.0,3.9,0.8,7346,Tyler Mack
2025,6,Alabama State,SWAC,111,8.1,0,0,0.0,0.0,0,29,53,54.7,17.2,5,0,0,0.0,9,28,32.1,0.0,0,11,30,36.7,36.4,4,27.0,25.2,0.0,47.7,0.0,7347,Shawn Fulcher
2025,6,Alabama State,SWAC,4,50.0,0,0,0.0,0.0,0,1,2,50.0,0.0,0,0,0,0.0,1,1,100.0,100.0,1,1,1,100.0,100.0,1,25.0,25.0,0.0,50.0,0.0,7350,Jordon Marshall
2025,7,Alcorn State,SWAC,209,24.4,21,23,91.3,71.4,15,57,105,54.3,45.6,26,2,3,66.7,36,78,46.2,27.8,10,0,0,0.0,0.0,0,0.0,37.3,1.4,50.2,11.0,6565,Djahi Binet
2025,7,Alcorn State,SWAC,17,17.6,0,0,0.0,0.0,0,4,10,40.0,50.0,2,0,1,0.0,5,6,83.3,20.0,1,0,0,0.0,0.0,0,0.0,35.3,5.9,58.8,0.0,6566,Josh Mitchell
2025,7,Alcorn State,SWAC,299,8.0,0,0,0.0,0.0,0,35,85,41.2,11.4,4,0,0,0.0,44,121,36.4,9.1,4,32,93,34.4,50.0,16,31.1,40.5,0.0,28.4,0.0,6567,Jalyke Gaines-Wyatt
2025,7,Alcorn State,SWAC,289,11.1,2,2,100.0,100.0,2,53,109,48.6,32.1,17,0,0,0.0,59,153,38.6,18.6,11,3,25,12.0,66.7,2,8.7,52.9,0.0,37.7,0.7,6568,Marcus Tankersley
2025,7,Alcorn State,SWAC,155,16.8,2,3,66.7,50.0,1,30,64,46.9,40.0,12,3,4,75.0,34,79,43.0,38.2,13,1,5,20.0,0.0,0,3.2,51.0,2.6,41.3,1.9,6569,Michael Pajeaud
2025,7,Alcorn State,SWAC,18,38.9,1,1,100.0,0.0,0,7,9,77.8,100.0,7,1,1,100.0,3,7,42.9,0.0,0,0,0,0.0,0.0,0,0.0,38.9,5.6,50.0,5.6,6570,Antonio Lisenbee
2025,7,Alcorn State,SWAC,22,31.8,3,4,75.0,66.7,2,9,10,90.0,44.4,4,2,3,66.7,1,5,20.0,100.0,1,0,0,0.0,0.0,0,0.0,22.7,13.6,45.5,18.2,6571,Tycen McDaniels
2025,7,Alcorn State,SWAC,191,12.6,0,0,0.0,0.0,0,14,34,41.2,35.7,5,0,0,0.0,26,67,38.8,19.2,5,24,90,26.7,58.3,14,47.1,35.1,0.0,17.8,0.0,6572,Davian Williams
2025,7,Alcorn State,SWAC,14,28.6,0,0,0.0,0.0,0,4,6,66.7,50.0,2,1,1,100.0,2,3,66.7,50.0,1,1,4,25.0,100.0,1,28.6,21.4,7.1,42.9,0.0,6573,Del'Jayvien Harried
2025,7,Alcorn State,SWAC,21,19.0,0,0,0.0,0.0,0,2,2,100.0,0.0,0,0,0,0.0,1,5,20.0,100.0,1,3,14,21.4,100.0,3,66.7,23.8,0.0,9.5,0.0,6574,Cameron Butler
2025,7,Alcorn State,SWAC,208,23.1,0,0,0.0,0.0,0,8,20,40.0,25.0,2,0,0,0.0,12,39,30.8,8.3,1,57,149,38.3,78.9,45,71.6,18.8,0.0,9.6,0.0,6575,Keionte Cornelius
2025,7,Alcorn State,SWAC,68,19.1,2,2,100.0,100.0,2,7,12,58.3,57.1,4,0,0,0.0,16,36,44.4,18.8,3,4,18,22.2,100.0,4,26.5,52.9,0.0,17.6,2.9,6576,Daniel Braster
2025,7,Alcorn State,SWAC,28,35.7,5,5,100.0,80.0,4,9,18,50.0,55.6,5,1,2,50.0,2,3,66.7,50.0,1,0,0,0.0,0.0,0,0.0,10.7,7.1,64.3,17.9,6577,Kameron Foman
2025,7,Alcorn State,SWAC,122,27.9,0,0,0.0,0.0,0,12,25,48.0,41.7,5,0,0,0.0,10,35,28.6,80.0,8,21,62,33.9,100.0,21,50.8,28.7,0.0,20.5,0.0,6579,Omari Hamilton
2025,7,Alcorn State,SWAC,111,25.2,4,5,80.0,25.0,1,11,14,78.6,54.5,6,0,0,0.0,5,28,17.9,20.0,1,21,64,32.8,95.2,20,57.7,25.2,0.0,12.6,4.5,6581,Julian Lual
2025,7,Alcorn State,SWAC,1,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,1,0.0,0.0,0,0,0,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,6582,Tyrese Elliott
2025,7,Alcorn State,SWAC,2,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,1,0.0,0.0,0,0,1,0.0,0.0,0,50.0,50.0,0.0,0.0,0.0,6583,Willie Lightfoot
2025,8,American University,Patriot,202,25.7,2,2,100.0,100.0,2,25,38,65.8,44.0,11,0,0,0.0,14,41,34.1,14.3,2,42,121,34.7,88.1,37,59.9,20.3,0.0,18.8,1.0,3532,Matt Mayock
2025,8,American University,Patriot,209,26.3,1,1,100.0,0.0,0,45,79,57.0,24.4,11,0,0,0.0,17,33,51.5,17.6,3,42,96,43.8,97.6,41,45.9,15.8,0.0,37.8,0.5,3533,Greg Jones
2025,8,American University,Patriot,389,29.6,12,12,100.0,66.7,8,73,104,70.2,53.4,39,5,6,83.3,66,118,55.9,24.2,16,60,149,40.3,86.7,52,38.3,30.3,1.5,26.7,3.1,3534,Matt Rogers
2025,8,American University,Patriot,134,26.9,0,0,0.0,0.0,0,2,7,28.6,50.0,1,0,0,0.0,3,12,25.0,0.0,0,42,115,36.5,83.3,35,85.8,9.0,0.0,5.2,0.0,3535,Geoff Sprouse
2025,8,American University,Patriot,250,26.8,1,1,100.0,0.0,0,40,74,54.1,55.0,22,0,0,0.0,18,43,41.9,33.3,6,43,132,32.6,90.7,39,52.8,17.2,0.0,29.6,0.4,3536,Colin Smalls
2025,8,American University,Patriot,61,27.9,0,0,0.0,0.0,0,4,7,57.1,75.0,3,1,1,100.0,6,12,50.0,33.3,2,14,41,34.1,85.7,12,67.2,19.7,1.6,11.5,0.0,3537,Julen Iturbe
2025,8,American University,Patriot,67,17.9,2,4,50.0,50.0,1,17,37,45.9,41.2,7,1,1,100.0,10,25,40.0,40.0,4,0,0,0.0,0.0,0,0.0,37.3,1.5,55.2,6.0,3538,Eric Michaels
2025,8,American University,Patriot,117,13.7,1,1,100.0,100.0,1,12,21,57.1,25.0,3,0,0,0.0,5,21,23.8,0.0,0,19,74,25.7,63.2,12,63.2,17.9,0.0,17.9,0.9,3539,Wyatt Nausadis
2025,8,American University,Patriot,128,21.9,0,2,0.0,0.0,0,30,53,56.6,66.7,20,4,4,100.0,12,36,33.3,16.7,2,6,33,18.2,100.0,6,25.8,28.1,3.1,41.4,1.6,3540,Lincoln Ball
